record_type,record_id,collected_at,observed_at,forecast_hours,name,commune,district,province,latitude,longitude,rainfall_mm,risk_level,flash_flood_risk,color,source
rainfall_station,"vrain-19.822522-105.531326-Hồ Nội Sơn (xã Hợp Lý, Triệu Sơn)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Nội Sơn (xã Hợp Lý, Triệu Sơn)",,,,19.823,105.531,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.519326-104.547588-Tén Tằn (Mường Lát),2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tén Tằn (Mường Lát),,,,20.519,104.548,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.225009-104.904396-Tam Lư,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tam Lư,,,,20.225,104.904,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.190695-104.876356-Tam Thanh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tam Thanh,,,,20.191,104.876,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.094444-105.481111-Lộc Thịnh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lộc Thịnh,,,,20.094,105.481,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.53927-105.039316-Phú Lệ 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Lệ 1,,,,20.539,105.039,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.48607-104.44594-Quang Chiểu 3,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Quang Chiểu 3,,,,20.486,104.446,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.53758-104.602318-Tam Chung,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tam Chung,,,,20.538,104.602,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.122046-105.652152-Thành Hưng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thành Hưng,,,,20.122,105.652,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.089112-105.26427-Giao An,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Giao An,,,,20.089,105.264,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.781944-105.293056-Xuân Lộc,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xuân Lộc,,,,19.782,105.293,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-20.080556-105.870278-Hồ Cánh Chim (P. Ba Đình, Tx Bỉm Sơn)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Cánh Chim (P. Ba Đình, Tx Bỉm Sơn)",,,,20.081,105.87,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.288261-105.125978-Kỳ Tân 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Tân 1,,,,20.288,105.126,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.526847-105.007465-Phú Sơn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Sơn,,,,20.527,105.007,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.272803-104.819071-Sơn Điện,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Điện,,,,20.273,104.819,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.480174-105.607118-Thanh Tân 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thanh Tân 1,,,,19.48,105.607,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.681944-105.428611-Yên Cát,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Cát,,,,19.682,105.429,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.657481-105.275212-Thanh Phong,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thanh Phong,,,,19.657,105.275,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.873056-105.282778-Hồ chứa nước Cửa Đạt,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ chứa nước Cửa Đạt,,,,19.873,105.283,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-20.095556-105.509444-Hồ Bồ Kết (xã Cẩm Tân, Cẩm Thủy)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Bồ Kết (xã Cẩm Tân, Cẩm Thủy)",,,,20.096,105.509,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.433127-104.811712-Hiền Kiệt,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hiền Kiệt,,,,20.433,104.812,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.204444-105.151944-Tam Văn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Tam Văn,,,,20.204,105.152,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.863015-105.548286-Thọ Dân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thọ Dân,,,,19.863,105.548,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.830862-105.871657-Hoằng Thắng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hoằng Thắng,,,,19.831,105.872,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.8775-105.763329-Thủy văn Giàng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thủy văn Giàng,,,,19.878,105.763,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-19.848611-105.492778-Hồ Ngô Công (xã Thọ Sơn, Triệu Sơn)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Ngô Công (xã Thọ Sơn, Triệu Sơn)",,,,19.849,105.493,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.123148-105.769718-Thành Tâm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thành Tâm,,,,20.123,105.77,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.607222-104.854444-Hồ thủy điện Trung Sơn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ thủy điện Trung Sơn,,,,20.607,104.854,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.968964-105.549079-Xuân Minh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xuân Minh,,,,19.969,105.549,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.458336-104.693377-Trung Lý,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Lý,,,,20.458,104.693,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.460063-105.03347-Thanh Xuân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thanh Xuân,,,,20.46,105.033,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.428549-105.065796-Sông Luồng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sông Luồng,,,,20.429,105.066,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.277179-105.600073-Thành Yên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thành Yên,,,,20.277,105.6,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.280221-104.977409-Trung Thượng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Thượng,,,,20.28,104.977,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.379687-105.107424-Sông Luồng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sông Luồng,,,,20.38,105.107,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.966325-105.277174-Lương Sơn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lương Sơn,,,,19.966,105.277,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.917929-105.586581-Thủy văn Xuân Khánh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thủy văn Xuân Khánh,,,,19.918,105.587,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.603301-104.851276-Trung Sơn 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Sơn 1,,,,20.603,104.851,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.641126-105.409613-Hóa Quỳ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hóa Quỳ,,,,19.641,105.41,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.45874-105.224437-Cổ Lũng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cổ Lũng,,,,20.459,105.224,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.030129-105.126118-Yên Nhân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Nhân,,,,20.03,105.126,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.291998-105.072253-Trung Hạ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Hạ,,,,20.292,105.072,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.146162-105.237366-Lang Chánh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lang Chánh,,,,20.146,105.237,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.894435-105.725952-Thiệu Hợp,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thiệu Hợp,,,,19.894,105.726,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.151364-105.121597-Yên Thắng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Thắng,,,,20.151,105.122,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.569722-104.925556-Trung Thành,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Thành,,,,20.57,104.926,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.321385-105.332064-Mường Ngoại,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mường Ngoại,,,,20.321,105.332,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-20.041111-105.673889-Hồ Đồng Mực (xã Vĩnh Hùng, Vĩnh Lộc)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Đồng Mực (xã Vĩnh Hùng, Vĩnh Lộc)",,,,20.041,105.674,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.022326-105.599661-Thủy văn Lý Nhân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thủy văn Lý Nhân,,,,20.022,105.6,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.821244-105.264888-Vạn Xuân 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Vạn Xuân 1,,,,19.821,105.265,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.175-105.241452-Đồng Lương,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đồng Lương,,,,20.175,105.241,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.527044-105.007298-Phú Sơn 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Sơn 1,,,,20.527,105.007,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.627538-104.833764-Trung Sơn 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Sơn 2,,,,20.628,104.834,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.641315-105.409763-Xuân Quỳ 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xuân Quỳ 1,,,,19.641,105.41,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.241389-105.388611-Cẩm Lương,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cẩm Lương,,,,20.241,105.389,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.529881-105.077958-Phú Lệ 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Lệ 2,,,,20.53,105.078,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.792222-105.207222-Xuân Lẹ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xuân Lẹ,,,,19.792,105.207,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.466227-105.482935-Xuân Bình,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Xuân Bình,,,,19.466,105.483,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-19.808893-105.770828-Chi cục thủy lợi Thanh Hóa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chi cục thủy lợi Thanh Hóa,,,,19.809,105.771,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.58549-104.90992-Trung Thành 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Trung Thành 1,,,,20.585,104.91,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.518307-104.9759-Phú Sơn 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Sơn 2,,,,20.518,104.976,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.247496-104.926937-Sơn Lư,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Lư,,,,20.247,104.927,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.49774-104.477978-Quang Chiểu 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Quang Chiểu 1,,,,20.498,104.478,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.207285-105.337024-Cẩm Liên 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cẩm Liên 2,,,,20.207,105.337,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.138731-105.682264-Kim Tân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kim Tân,,,,20.139,105.682,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.221931-105.370786-Cẩm Liên 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cẩm Liên 1,,,,20.222,105.371,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-19.326334-105.774953-Hồ Đồng Chùa (phường Hải Thượng, Tx Nghi Sơn)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Đồng Chùa (phường Hải Thượng, Tx Nghi Sơn)",,,,19.326,105.775,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.454307-104.864402-Hiền Chung,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hiền Chung,,,,20.454,104.864,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.152214-105.074152-Yên Thắng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Thắng,,,,20.152,105.074,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.324722-105.522222-Thạch Lâm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thạch Lâm,,,,20.325,105.522,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.377686-104.948911-Nam Động 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Nam Động 1,,,,20.378,104.949,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-19.995997-105.801955-Hồ Khe Tiên (xã Hà Đông, Hà Trung)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Khe Tiên (xã Hà Đông, Hà Trung)",,,,19.996,105.802,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.476389-105.178056-Lũng Cao,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lũng Cao,,,,20.476,105.178,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-20.00063-105.64412-Yên Định,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Yên Định,,,,20.001,105.644,0.0,Không mưa,,#535353,VRain
rainfall_station,"vrain-20.241389-105.624444-Hồ Vũng Sú (xã Thành Minh, Thạch Thành)",2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,"Hồ Vũng Sú (xã Thành Minh, Thạch Thành)",,,,20.241,105.624,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.486111-105.331667-Sơn Tây,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Tây,,,,18.486,105.332,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.502583-105.375193-Sơn Diệm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Diệm,,,,18.503,105.375,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.150915-105.642561-Hương Vĩnh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Vĩnh,,,,18.151,105.643,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.010898-106.187896-Kỳ Lâm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Lâm,,,,18.011,106.188,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.445222-105.284-Sơn Kim 1 PCTT,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Kim 1 PCTT,,,,18.445,105.284,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.264833-105.582472-Hồ Đá Hàn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Đá Hàn,,,,18.265,105.582,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.037492-106.377003-Kỳ Thịnh,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Thịnh,,,,18.037,106.377,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.401439-105.567075-Đức Hương,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đức Hương,,,,18.401,105.567,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-17.998032-106.159059-Kỳ Sơn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Sơn,,,,17.998,106.159,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.545521-105.497945-Sơn An,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn An,,,,18.546,105.498,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.072563-105.813349-Hương Trạch 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Trạch 1,,,,18.073,105.813,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.304722-105.861389-Thạch Xuân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Thạch Xuân,,,,18.305,105.861,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.440109-105.298884-Sơn Kim 2,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Kim 2,,,,18.44,105.299,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.105422-105.688391-Hương Lâm 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Lâm 1,,,,18.105,105.688,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.206111-105.918056-Hồ Kẻ Gỗ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Kẻ Gỗ,,,,18.206,105.918,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.470968-105.438485-Sơn Trường,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Trường,,,,18.471,105.438,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.263359-105.647427-Phúc Đồng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phúc Đồng,,,,18.263,105.647,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.464167-105.279667-Sơn Kim 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Kim 1,,,,18.464,105.28,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.495956-105.588236-Đức Long,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đức Long,,,,18.496,105.588,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.261291-105.616947-Hòa Hải 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hòa Hải 1,,,,18.261,105.617,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.347719-105.886206-Chi cục Thủy lợi,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Chi cục Thủy lợi,,,,18.348,105.886,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.509507-105.725728-Đậu Liêu,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đậu Liêu,,,,18.51,105.726,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.325111-105.540611-Hương Quang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Quang,,,,18.325,105.541,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.159838-106.265785-Kỳ Khang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Khang,,,,18.16,106.266,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.019972-106.126111-Kỳ Thượng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Thượng,,,,18.02,106.126,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.180556-105.583222-Đồn Biên phòng 571,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đồn Biên phòng 571,,,,18.181,105.583,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.521531-105.843372-Hồ Khe Hao,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Khe Hao,,,,18.522,105.843,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.425222-105.407472-Hương Điền,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Điền,,,,18.425,105.407,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.42202-105.457413-Sơn Thọ,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Thọ,,,,18.422,105.457,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.08374-105.711372-Hương Lâm,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Lâm,,,,18.084,105.711,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.173915-106.216743-Kỳ Giang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Giang,,,,18.174,106.217,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.450969-105.540645-Đức Giang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đức Giang,,,,18.451,105.541,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.158437-105.690573-Hương Xuân,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Xuân,,,,18.158,105.691,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.432199-105.252046-Sơn Kim 3,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Kim 3,,,,18.432,105.252,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.238813-105.677441-Hương Thủy,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Thủy,,,,18.239,105.677,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.20108-105.716724-Hương Giang 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Giang 1,,,,18.201,105.717,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.293396-105.67517-Hà Linh 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hà Linh 1,,,,18.293,105.675,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.379722-105.745833-Mỹ Lộc,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Mỹ Lộc,,,,18.38,105.746,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.196505-105.650024-Phú Gia,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Phú Gia,,,,18.197,105.65,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.231734-105.719714-Hương Giang,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hương Giang,,,,18.232,105.72,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.1675-106.206944-Hồ Mạc Khê,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Mạc Khê,,,,18.168,106.207,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.186389-106.043889-Hồ Thượng Tuy,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Thượng Tuy,,,,18.186,106.044,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.178002-106.238271-Kỳ Đồng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Đồng,,,,18.178,106.238,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.572603-105.797129-Hồ Xuân Hoa,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ Xuân Hoa,,,,18.573,105.797,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.499583-105.7965-Hồ chứa nước Cù Lây,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Hồ chứa nước Cù Lây,,,,18.5,105.796,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.315526-106.020908-Cẩm Yên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Cẩm Yên,,,,18.316,106.021,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.342129-105.840859-Bắc Sơn,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Bắc Sơn,,,,18.342,105.841,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.184212-105.753565-Lộc Yên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Lộc Yên,,,,18.184,105.754,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.422681-105.544927-Đức Bồng,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Đức Bồng,,,,18.423,105.545,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.015061-106.409736-Kỳ Liên,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Liên,,,,18.015,106.41,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.189686-106.263378-Kỳ Phú,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Kỳ Phú,,,,18.19,106.263,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.44593-105.443263-Sơn Trường,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Trường,,,,18.446,105.443,0.0,Không mưa,,#535353,VRain
rainfall_station,vrain-18.553297-105.294481-Sơn Hồng 1,2026-07-22T21:22:06+07:00,2026-07-22T21:22:06+07:00,,Sơn Hồng 1,,,,18.553,105.294,0.0,Không mưa,,#535353,VRain
